Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Kenya,2020-03-21,7,7,7,7,7,7,0,0,0,37.9062,-0.0236,,Kenya
Guinea,2020-03-21,2,2,2,2,2,2,1,1,1,-9.6966,9.9456,,Guinea
Kyrgyzstan,2020-03-21,14,14,14,14,14,14,8,8,8,74.7661,41.2044,,Kyrgyzstan
Belarus,2020-03-21,61,61,61,76,76,76,7,7,7,27.9534,53.7098,,Belarus
Rwanda,2020-03-21,17,17,17,17,17,17,0,0,0,29.8739,-1.9403,,Rwanda
Georgia,2020-03-21,48,48,48,49,49,49,6,6,6,43.3569,42.3154,,Georgia
Niger,2020-03-22,2,2,2,2,2,2,1,1,1,8.0817,17.6078,,Niger
Congo (Kinshasa),2020-03-22,29,29,29,30,30,30,7,7,7,21.7587,-4.0383,,Congo (Kinshasa)
Kosovo,2020-03-22,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Georgia,2020-03-22,51,51,51,54,54,54,5,5,5,43.3569,42.3154,,Georgia
Kyrgyzstan,2020-03-22,14,14,14,14,14,14,0,0,0,74.7661,41.2044,,Kyrgyzstan
Rwanda,2020-03-22,19,19,19,19,19,19,2,2,2,29.8739,-1.9403,,Rwanda
Belarus,2020-03-22,61,61,61,76,76,76,0,0,0,27.9534,53.7098,,Belarus
Kenya,2020-03-22,15,15,15,15,15,15,8,8,8,37.9062,-0.0236,,Kenya
Guinea,2020-03-22,2,2,2,2,2,2,0,0,0,-9.6966,9.9456,,Guinea
Trinidad and Tobago,2020-03-22,49,49,49,50,50,50,1,1,1,-61.2225,10.6918,,Trinidad and Tobago
Montenegro,2020-03-22,21,21,21,21,21,21,7,7,7,19.3,42.5,,Montenegro
Bolivia,2020-03-22,24,24,24,24,24,24,5,5,5,-63.5887,-16.2902,,Bolivia
Bolivia,2020-03-23,27,27,27,27,27,27,3,3,3,-63.5887,-16.2902,,Bolivia
Belarus,2020-03-23,66,66,66,81,81,81,5,5,5,27.9534,53.7098,,Belarus
Kosovo,2020-03-23,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Georgia,2020-03-23,58,58,58,61,61,61,7,7,7,43.3569,42.3154,,Georgia
Trinidad and Tobago,2020-03-23,50,50,50,51,51,51,1,1,1,-61.2225,10.6918,,Trinidad and Tobago
Montenegro,2020-03-23,26,26,26,27,27,27,6,6,6,19.3,42.5,,Montenegro
Kenya,2020-03-23,16,16,16,16,16,16,1,1,1,37.9062,-0.0236,,Kenya
Kyrgyzstan,2020-03-23,16,16,16,16,16,16,2,2,2,74.7661,41.2044,,Kyrgyzstan
Rwanda,2020-03-23,36,36,36,36,36,36,17,17,17,29.8739,-1.9403,,Rwanda
Guinea,2020-03-23,4,4,4,4,4,4,2,2,2,-9.6966,9.9456,,Guinea
Congo (Kinshasa),2020-03-23,35,35,35,36,36,36,6,6,6,21.7587,-4.0383,,Congo (Kinshasa)
Niger,2020-03-23,3,3,3,3,3,3,1,1,1,8.0817,17.6078,,Niger
Kyrgyzstan,2020-03-24,42,42,42,42,42,42,26,26,26,74.7661,41.2044,,Kyrgyzstan
Kosovo,2020-03-24,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Rwanda,2020-03-24,40,40,40,40,40,40,4,4,4,29.8739,-1.9403,,Rwanda
Niger,2020-03-24,3,3,3,3,3,3,0,0,0,8.0817,17.6078,,Niger
Kenya,2020-03-24,25,25,25,25,25,25,9,9,9,37.9062,-0.0236,,Kenya
Trinidad and Tobago,2020-03-24,57,57,57,57,57,57,6,6,6,-61.2225,10.6918,,Trinidad and Tobago
Montenegro,2020-03-24,46,46,46,47,47,47,20,20,20,19.3,42.5,,Montenegro
Bolivia,2020-03-24,29,29,29,29,29,29,2,2,2,-63.5887,-16.2902,,Bolivia
Congo (Kinshasa),2020-03-24,43,43,43,45,45,45,9,9,9,21.7587,-4.0383,,Congo (Kinshasa)
Belarus,2020-03-24,59,59,59,81,81,81,0,0,0,27.9534,53.7098,,Belarus
Georgia,2020-03-24,61,61,61,70,70,70,9,9,9,43.3569,42.3154,,Georgia
Guinea,2020-03-24,4,4,4,4,4,4,0,0,0,-9.6966,9.9456,,Guinea
Kosovo,2020-03-25,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Trinidad and Tobago,2020-03-25,59,59,59,60,60,60,3,3,3,-61.2225,10.6918,,Trinidad and Tobago
Kenya,2020-03-25,27,27,27,28,28,28,3,3,3,37.9062,-0.0236,,Kenya
Belarus,2020-03-25,57,57,57,86,86,86,5,5,5,27.9534,53.7098,,Belarus
Georgia,2020-03-25,65,65,65,75,75,75,5,5,5,43.3569,42.3154,,Georgia
Congo (Kinshasa),2020-03-25,46,46,46,48,48,48,3,3,3,21.7587,-4.0383,,Congo (Kinshasa)
Rwanda,2020-03-25,41,41,41,41,41,41,1,1,1,29.8739,-1.9403,,Rwanda
Montenegro,2020-03-25,51,51,51,52,52,52,5,5,5,19.3,42.5,,Montenegro
Bolivia,2020-03-25,32,32,32,32,32,32,3,3,3,-63.5887,-16.2902,,Bolivia
Guinea,2020-03-25,4,4,4,4,4,4,0,0,0,-9.6966,9.9456,,Guinea
Niger,2020-03-25,6,6,6,7,7,7,4,4,4,8.0817,17.6078,,Niger
Kyrgyzstan,2020-03-25,44,44,44,44,44,44,2,2,2,74.7661,41.2044,,Kyrgyzstan
Niger,2020-03-26,9,9,9,10,10,10,3,3,3,8.0817,17.6078,,Niger
Guinea,2020-03-26,4,4,4,4,4,4,0,0,0,-9.6966,9.9456,,Guinea
Kyrgyzstan,2020-03-26,44,44,44,44,44,44,0,0,0,74.7661,41.2044,,Kyrgyzstan
Belarus,2020-03-26,57,57,57,86,86,86,0,0,0,27.9534,53.7098,,Belarus
Congo (Kinshasa),2020-03-26,48,48,48,51,51,51,3,3,3,21.7587,-4.0383,,Congo (Kinshasa)
Kosovo,2020-03-26,70,70,70,71,71,71,71,71,71,20.902977,42.602636,,Kosovo
Bolivia,2020-03-26,43,43,43,43,43,43,11,11,11,-63.5887,-16.2902,,Bolivia
Kenya,2020-03-26,29,29,29,31,31,31,3,3,3,37.9062,-0.0236,,Kenya
Rwanda,2020-03-26,50,50,50,50,50,50,9,9,9,29.8739,-1.9403,,Rwanda
Montenegro,2020-03-26,68,68,68,69,69,69,17,17,17,19.3,42.5,,Montenegro
Georgia,2020-03-26,68,68,68,79,79,79,4,4,4,43.3569,42.3154,,Georgia
Trinidad and Tobago,2020-03-26,64,64,64,65,65,65,5,5,5,-61.2225,10.6918,,Trinidad and Tobago
Georgia,2020-03-27,69,69,69,83,83,83,4,4,4,43.3569,42.3154,,Georgia
Trinidad and Tobago,2020-03-27,63,63,63,66,66,66,1,1,1,-61.2225,10.6918,,Trinidad and Tobago
Montenegro,2020-03-27,81,81,81,82,82,82,13,13,13,19.3,42.5,,Montenegro
Niger,2020-03-27,9,9,9,10,10,10,0,0,0,8.0817,17.6078,,Niger
Rwanda,2020-03-27,54,54,54,54,54,54,4,4,4,29.8739,-1.9403,,Rwanda
Kenya,2020-03-27,29,29,29,31,31,31,0,0,0,37.9062,-0.0236,,Kenya
Kosovo,2020-03-27,84,84,84,86,86,86,15,15,15,20.902977,42.602636,,Kosovo
Bolivia,2020-03-27,61,61,61,61,61,61,18,18,18,-63.5887,-16.2902,,Bolivia
Kyrgyzstan,2020-03-27,58,58,58,58,58,58,14,14,14,74.7661,41.2044,,Kyrgyzstan
Belarus,2020-03-27,62,62,62,94,94,94,8,8,8,27.9534,53.7098,,Belarus
Congo (Kinshasa),2020-03-27,46,46,46,51,51,51,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Guinea,2020-03-27,8,8,8,8,8,8,4,4,4,-9.6966,9.9456,,Guinea
Kyrgyzstan,2020-03-28,58,58,58,58,58,58,0,0,0,74.7661,41.2044,,Kyrgyzstan
Guinea,2020-03-28,8,8,8,8,8,8,0,0,0,-9.6966,9.9456,,Guinea
Kenya,2020-03-28,36,36,36,38,38,38,7,7,7,37.9062,-0.0236,,Kenya
Georgia,2020-03-28,76,76,76,90,90,90,7,7,7,43.3569,42.3154,,Georgia
Congo (Kinshasa),2020-03-28,57,57,57,65,65,65,14,14,14,21.7587,-4.0383,,Congo (Kinshasa)
Belarus,2020-03-28,62,62,62,94,94,94,0,0,0,27.9534,53.7098,,Belarus
Rwanda,2020-03-28,60,60,60,60,60,60,6,6,6,29.8739,-1.9403,,Rwanda
Kosovo,2020-03-28,89,89,89,91,91,91,5,5,5,20.902977,42.602636,,Kosovo
Bolivia,2020-03-28,74,74,74,74,74,74,13,13,13,-63.5887,-16.2902,,Bolivia
Montenegro,2020-03-28,83,83,83,84,84,84,2,2,2,19.3,42.5,,Montenegro
Niger,2020-03-28,9,9,9,10,10,10,0,0,0,8.0817,17.6078,,Niger
Trinidad and Tobago,2020-03-28,70,70,70,74,74,74,8,8,8,-61.2225,10.6918,,Trinidad and Tobago
Georgia,2020-03-29,73,73,73,91,91,91,1,1,1,43.3569,42.3154,,Georgia
Bolivia,2020-03-29,80,80,80,81,81,81,7,7,7,-63.5887,-16.2902,,Bolivia
Belarus,2020-03-29,62,62,62,94,94,94,0,0,0,27.9534,53.7098,,Belarus
Congo (Kinshasa),2020-03-29,57,57,57,65,65,65,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Guinea,2020-03-29,16,16,16,16,16,16,8,8,8,-9.6966,9.9456,,Guinea
Kenya,2020-03-29,40,40,40,42,42,42,4,4,4,37.9062,-0.0236,,Kenya
Trinidad and Tobago,2020-03-29,74,74,74,78,78,78,4,4,4,-61.2225,10.6918,,Trinidad and Tobago
Kyrgyzstan,2020-03-29,84,84,84,84,84,84,26,26,26,74.7661,41.2044,,Kyrgyzstan
Niger,2020-03-29,17,17,17,18,18,18,8,8,8,8.0817,17.6078,,Niger
Montenegro,2020-03-29,84,84,84,85,85,85,1,1,1,19.3,42.5,,Montenegro
Kosovo,2020-03-29,92,92,92,94,94,94,3,3,3,20.902977,42.602636,,Kosovo
Rwanda,2020-03-29,70,70,70,70,70,70,10,10,10,29.8739,-1.9403,,Rwanda
Bolivia,2020-03-30,93,93,93,97,97,97,16,16,16,-63.5887,-16.2902,,Bolivia
Montenegro,2020-03-30,90,90,90,91,91,91,6,6,6,19.3,42.5,,Montenegro
Trinidad and Tobago,2020-03-30,78,78,78,82,82,82,4,4,4,-61.2225,10.6918,,Trinidad and Tobago
Kosovo,2020-03-30,92,92,92,94,94,94,0,0,0,20.902977,42.602636,,Kosovo
Belarus,2020-03-30,120,120,120,152,152,152,58,58,58,27.9534,53.7098,,Belarus
Rwanda,2020-03-30,70,70,70,70,70,70,0,0,0,29.8739,-1.9403,,Rwanda
Congo (Kinshasa),2020-03-30,71,71,71,81,81,81,16,16,16,21.7587,-4.0383,,Congo (Kinshasa)
Niger,2020-03-30,24,24,24,27,27,27,9,9,9,8.0817,17.6078,,Niger
Guinea,2020-03-30,22,22,22,22,22,22,6,6,6,-9.6966,9.9456,,Guinea
Kyrgyzstan,2020-03-30,91,91,91,94,94,94,10,10,10,74.7661,41.2044,,Kyrgyzstan
Kenya,2020-03-30,48,48,48,50,50,50,8,8,8,37.9062,-0.0236,,Kenya
Georgia,2020-03-30,83,83,83,103,103,103,12,12,12,43.3569,42.3154,,Georgia
Kyrgyzstan,2020-03-31,104,104,104,107,107,107,13,13,13,74.7661,41.2044,,Kyrgyzstan
Niger,2020-03-31,24,24,24,27,27,27,0,0,0,8.0817,17.6078,,Niger
Guinea,2020-03-31,22,22,22,22,22,22,0,0,0,-9.6966,9.9456,,Guinea
Rwanda,2020-03-31,75,75,75,75,75,75,5,5,5,29.8739,-1.9403,,Rwanda
Belarus,2020-03-31,104,104,104,152,152,152,0,0,0,27.9534,53.7098,,Belarus
Congo (Kinshasa),2020-03-31,88,88,88,98,98,98,17,17,17,21.7587,-4.0383,,Congo (Kinshasa)
Kenya,2020-03-31,57,57,57,59,59,59,9,9,9,37.9062,-0.0236,,Kenya
Montenegro,2020-03-31,107,107,107,109,109,109,18,18,18,19.3,42.5,,Montenegro
Trinidad and Tobago,2020-03-31,83,83,83,87,87,87,5,5,5,-61.2225,10.6918,,Trinidad and Tobago
Kosovo,2020-03-31,105,105,105,112,112,112,18,18,18,20.902977,42.602636,,Kosovo
Georgia,2020-03-31,89,89,89,110,110,110,7,7,7,43.3569,42.3154,,Georgia
Bolivia,2020-03-31,101,101,101,107,107,107,10,10,10,-63.5887,-16.2902,,Bolivia
Kenya,2020-04-01,77,77,77,81,81,81,22,22,22,37.9062,-0.0236,,Kenya
Kosovo,2020-04-01,114,114,114,125,125,125,13,13,13,20.902977,42.602636,,Kosovo
Rwanda,2020-04-01,82,82,82,82,82,82,7,7,7,29.8739,-1.9403,,Rwanda
Georgia,2020-04-01,94,94,94,117,117,117,7,7,7,43.3569,42.3154,,Georgia
Congo (Kinshasa),2020-04-01,97,97,97,109,109,109,11,11,11,21.7587,-4.0383,,Congo (Kinshasa)
Belarus,2020-04-01,108,108,108,163,163,163,11,11,11,27.9534,53.7098,,Belarus
Trinidad and Tobago,2020-04-01,84,84,84,90,90,90,3,3,3,-61.2225,10.6918,,Trinidad and Tobago
Montenegro,2020-04-01,121,121,121,123,123,123,14,14,14,19.3,42.5,,Montenegro
Bolivia,2020-04-01,107,107,107,115,115,115,8,8,8,-63.5887,-16.2902,,Bolivia
Guinea,2020-04-01,30,30,30,30,30,30,8,8,8,-9.6966,9.9456,,Guinea
Niger,2020-04-01,69,69,69,74,74,74,47,47,47,8.0817,17.6078,,Niger
Kyrgyzstan,2020-04-01,108,108,108,111,111,111,4,4,4,74.7661,41.2044,,Kyrgyzstan
Kosovo,2020-04-02,114,114,114,125,125,125,0,0,0,20.902977,42.602636,,Kosovo
Bolivia,2020-04-02,114,114,114,123,123,123,8,8,8,-63.5887,-16.2902,,Bolivia
Kyrgyzstan,2020-04-02,111,111,111,116,116,116,5,5,5,74.7661,41.2044,,Kyrgyzstan
Niger,2020-04-02,93,93,93,98,98,98,24,24,24,8.0817,17.6078,,Niger
Rwanda,2020-04-02,84,84,84,84,84,84,2,2,2,29.8739,-1.9403,,Rwanda
Guinea,2020-04-02,52,52,52,52,52,52,22,22,22,-9.6966,9.9456,,Guinea
Montenegro,2020-04-02,142,142,142,144,144,144,21,21,21,19.3,42.5,,Montenegro
Georgia,2020-04-02,108,108,108,134,134,134,17,17,17,43.3569,42.3154,,Georgia
Trinidad and Tobago,2020-04-02,88,88,88,94,94,94,4,4,4,-61.2225,10.6918,,Trinidad and Tobago
Belarus,2020-04-02,247,247,247,304,304,304,141,141,141,27.9534,53.7098,,Belarus
Congo (Kinshasa),2020-04-02,118,118,118,134,134,134,25,25,25,21.7587,-4.0383,,Congo (Kinshasa)
Kenya,2020-04-02,103,103,103,110,110,110,29,29,29,37.9062,-0.0236,,Kenya
Kosovo,2020-04-03,115,115,115,126,126,126,1,1,1,20.902977,42.602636,,Kosovo
Bolivia,2020-04-03,122,122,122,132,132,132,9,9,9,-63.5887,-16.2902,,Bolivia
Belarus,2020-04-03,294,294,294,351,351,351,47,47,47,27.9534,53.7098,,Belarus
Guinea,2020-04-03,71,71,71,73,73,73,21,21,21,-9.6966,9.9456,,Guinea
Niger,2020-04-03,115,115,115,120,120,120,22,22,22,8.0817,17.6078,,Niger
Georgia,2020-04-03,127,127,127,155,155,155,21,21,21,43.3569,42.3154,,Georgia
Kyrgyzstan,2020-04-03,123,123,123,130,130,130,14,14,14,74.7661,41.2044,,Kyrgyzstan
Kenya,2020-04-03,114,114,114,122,122,122,12,12,12,37.9062,-0.0236,,Kenya
Montenegro,2020-04-03,171,171,171,174,174,174,30,30,30,19.3,42.5,,Montenegro
Trinidad and Tobago,2020-04-03,91,91,91,98,98,98,4,4,4,-61.2225,10.6918,,Trinidad and Tobago
Congo (Kinshasa),2020-04-03,118,118,118,134,134,134,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Rwanda,2020-04-03,89,89,89,89,89,89,5,5,5,29.8739,-1.9403,,Rwanda
Trinidad and Tobago,2020-04-04,96,96,96,103,103,103,5,5,5,-61.2225,10.6918,,Trinidad and Tobago
Kosovo,2020-04-04,118,118,118,135,135,135,9,9,9,20.902977,42.602636,,Kosovo
Montenegro,2020-04-04,198,198,198,201,201,201,27,27,27,19.3,42.5,,Montenegro
Rwanda,2020-04-04,102,102,102,102,102,102,13,13,13,29.8739,-1.9403,,Rwanda
Niger,2020-04-04,136,136,136,144,144,144,24,24,24,8.0817,17.6078,,Niger
Congo (Kinshasa),2020-04-04,133,133,133,154,154,154,20,20,20,21.7587,-4.0383,,Congo (Kinshasa)
Bolivia,2020-04-04,128,128,128,139,139,139,7,7,7,-63.5887,-16.2902,,Bolivia
Belarus,2020-04-04,382,382,382,440,440,440,89,89,89,27.9534,53.7098,,Belarus
Kyrgyzstan,2020-04-04,134,134,134,144,144,144,14,14,14,74.7661,41.2044,,Kyrgyzstan
Kenya,2020-04-04,118,118,118,126,126,126,4,4,4,37.9062,-0.0236,,Kenya
Georgia,2020-04-04,125,125,125,162,162,162,7,7,7,43.3569,42.3154,,Georgia
Guinea,2020-04-04,106,106,106,111,111,111,38,38,38,-9.6966,9.9456,,Guinea
Rwanda,2020-04-05,111,100,120,109,101,116,7,0,14,29.8739,-1.9403,,Rwanda
Guinea,2020-04-05,134,96,172,142,89,196,29,0,56,-9.6966,9.9456,,Guinea
Georgia,2020-04-05,143,121,164,189,164,199,17,3,31,43.3569,42.3154,,Georgia
Montenegro,2020-04-05,233,199,269,237,207,268,33,9,61,19.3,42.5,,Montenegro
Niger,2020-04-05,173,137,214,199,160,241,28,0,56,8.0817,17.6078,,Niger
Kyrgyzstan,2020-04-05,149,133,162,160,141,174,16,0,33,74.7661,41.2044,,Kyrgyzstan
Kenya,2020-04-05,146,122,166,155,133,178,12,0,31,37.9062,-0.0236,,Kenya
Belarus,2020-04-05,484,399,586,547,428,653,79,19,138,27.9534,53.7098,,Belarus
Kosovo,2020-04-05,127,116,139,143,134,154,5,0,13,20.902977,42.602636,,Kosovo
Bolivia,2020-04-05,141,128,154,153,139,166,9,3,17,-63.5887,-16.2902,,Bolivia
Trinidad and Tobago,2020-04-05,103,93,113,107,103,113,4,0,11,-61.2225,10.6918,,Trinidad and Tobago
Congo (Kinshasa),2020-04-05,153,135,169,174,156,192,11,0,31,21.7587,-4.0383,,Congo (Kinshasa)
Niger,2020-04-06,208,146,276,242,160,300,33,0,72,8.0817,17.6078,,Niger
Rwanda,2020-04-06,113,97,130,114,105,123,10,0,19,29.8739,-1.9403,,Rwanda
Trinidad and Tobago,2020-04-06,105,93,119,112,106,119,4,0,11,-61.2225,10.6918,,Trinidad and Tobago
Congo (Kinshasa),2020-04-06,159,132,187,189,166,216,13,0,35,21.7587,-4.0383,,Congo (Kinshasa)
Belarus,2020-04-06,548,379,714,646,490,788,74,3,143,27.9534,53.7098,,Belarus
Bolivia,2020-04-06,148,131,170,162,146,180,11,0,23,-63.5887,-16.2902,,Bolivia
Kenya,2020-04-06,160,126,196,181,149,219,10,0,34,37.9062,-0.0236,,Kenya
Kyrgyzstan,2020-04-06,157,138,177,171,151,190,14,0,31,74.7661,41.2044,,Kyrgyzstan
Montenegro,2020-04-06,257,215,306,259,212,300,36,0,65,19.3,42.5,,Montenegro
Guinea,2020-04-06,162,103,235,159,98,252,30,0,67,-9.6966,9.9456,,Guinea
Georgia,2020-04-06,152,126,179,190,177,220,15,0,35,43.3569,42.3154,,Georgia
Kosovo,2020-04-06,133,119,148,151,138,164,7,0,17,20.902977,42.602636,,Kosovo
